duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,Target
238080,1,1,4,0.127,0.647,0.783,0,0.0751,-1.791,0.0854,0.679,80.469,0
320467,0,0,4,0.229,0.508,0.792,0.124,0.145,-7.311,0.0297,0.601,147.067,1
231307,6,0,4,0.0718,0.809,0.839,0,0.118,-6.079,0.0545,0.667,110.007,0
507627,2,0,3,0.0000312,0.179,0.964,0.575,0.353,-7.878,0.081,0.0769,151.258,0
178000,11,1,4,0.0175,0.531,0.909,0,0.231,-4.236,0.034,0.814,97.546,1
122187,7,1,4,0.0000674,0.536,0.937,0.799,0.345,-5.983,0.0561,0.663,100.012,0
223280,7,1,3,0.000923,0.438,0.973,0.00892,0.488,-5.117,0.153,0.107,105.027,0
229093,7,1,4,0.00579,0.494,0.842,0,0.122,-4.784,0.0843,0.574,162.011,1
211540,7,0,4,0.24,0.601,0.578,0,0.084,-8.708,0.119,0.376,130.862,0
260022,9,1,4,0.0303,0.52,0.565,0,0.0659,-6.551,0.0325,0.173,96.015,0
256867,1,1,4,0.000208,0.234,0.963,0.861,0.0837,-5.509,0.174,0.183,174.991,0
236093,9,1,4,0.848,0.527,0.397,0.022,0.117,-6.656,0.0353,0.266,92.527,1
202467,8,1,4,0.00762,0.632,0.908,0.000172,0.167,-3.511,0.0458,0.764,110.024,1
237977,6,1,4,0.0648,0.409,0.701,0.000257,0.159,-6.562,0.0286,0.0569,97.989,0
231250,0,1,4,0.000689,0.35,0.924,0.0478,0.115,-4.554,0.187,0.354,129.755,0
284056,7,1,3,0.857,0.733,0.427,0.000431,0.197,-12.402,0.032,0.354,95.501,0
301573,6,1,4,0.00156,0.557,0.728,0.00000513,0.118,-6.181,0.0405,0.216,118.241,1
1191021,10,0,4,0.408,0.499,0.763,0.000002,0.0876,-10.652,0.0685,0.71,100.152,0
364653,11,0,4,0.00372,0.428,0.848,0.0305,0.111,-6.988,0.046,0.228,90.95,0
69030,1,1,3,0.981,0.384,0.0105,0.966,0.102,-29.587,0.0446,0.0988,68.27,0
224787,0,0,4,0.0276,0.572,0.962,0.000822,0.113,-3.268,0.142,0.291,112.488,0
301733,9,1,4,0.31,0.42,0.691,0.0427,0.109,-8.56,0.0501,0.0383,115.326,1
188800,7,0,4,0.00555,0.596,0.686,0.053,0.116,-6.344,0.0257,0.677,134.961,1
271267,10,1,4,0.216,0.16,0.184,0.966,0.0709,-18.507,0.0465,0.0327,108.368,1
147500,1,1,3,0.359,0.562,0.151,0,0.415,-20.426,0.406,0.218,213.943,0
159293,7,1,4,0.0463,0.47,0.733,0,0.241,-8.714,0.0515,0.616,94.774,0
291584,0,1,4,0.00663,0.307,0.941,0.821,0.351,-2.742,0.18,0.0995,135.969,0
213697,7,1,1,0.00119,0.556,0.881,0,0.0709,-2.224,0.082,0.337,104.973,0
316535,8,1,4,0.0131,0.242,0.881,0.0296,0.155,-5.574,0.0822,0.0657,137.946,0
207387,0,1,3,0.321,0.652,0.598,0,0.0965,-4.952,0.0268,0.731,137.987,0
282488,8,0,4,0.066,0.487,0.765,0,0.151,-6.042,0.38,0.407,98.808,0
205947,8,1,4,0.0863,0.649,0.716,0.0000263,0.135,-5.371,0.0349,0.163,99.988,1
317800,5,1,4,0.0000197,0.43,0.858,0.777,0.093,-6.73,0.0468,0.144,147.981,1
194887,2,1,4,0.863,0.687,0.288,0,0.0986,-10.415,0.045,0.308,110.927,1
258239,11,1,4,0.74,0.404,0.467,0,0.106,-5.276,0.0413,0.273,119.994,0
223147,0,0,4,0.0353,0.533,0.963,0.00000133,0.368,-2.528,0.0562,0.789,122.812,1
301520,7,1,4,0.0522,0.862,0.479,0.00126,0.589,-9.199,0.0646,0.925,109.878,1
210024,4,1,4,0.178,0.598,0.46,0.119,0.243,-11.553,0.0282,0.746,119.937,0
175347,7,1,4,0.0674,0.639,0.923,0,0.0879,-5.708,0.032,0.761,97.874,1
190115,0,1,4,0.385,0.716,0.544,0,0.311,-5.563,0.0302,0.655,119.888,0
120600,2,0,4,0.0000096,0.138,0.948,0.765,0.236,-5.96,0.0892,0.328,82.874,0
176842,1,1,4,0.369,0.795,0.648,0,0.0921,-7.677,0.0689,0.385,95.04,0
271781,9,1,4,0.114,0.748,0.564,0.228,0.141,-4.601,0.0278,0.871,107.978,0
209538,2,0,4,0.00568,0.842,0.313,0.515,0.115,-19.525,0.0852,0.105,99.976,0
142227,7,1,4,0.717,0.521,0.473,0,0.0715,-5.353,0.0275,0.46,97.09,1
142973,4,1,4,0.358,0.457,0.515,0,0.278,-4.31,0.0261,0.222,74.984,1
492947,4,1,4,0.00191,0.357,0.866,0.114,0.0815,-6.324,0.0411,0.721,129.071,1
309853,8,1,4,0.0239,0.592,0.74,0.165,0.117,-10.516,0.037,0.71,139.998,0
321987,10,0,4,0.000067,0.288,0.93,0.00171,0.0887,-5.132,0.0598,0.226,93.71,0
266560,11,0,4,0.011,0.848,0.366,0.0985,0.0365,-16.776,0.0353,0.937,117.712,1
122427,2,1,4,0.956,0.167,0.016,0.908,0.0854,-32.005,0.0458,0.0362,109.508,1
251267,10,1,4,0.941,0.612,0.297,0.00000145,0.109,-7.571,0.0308,0.46,99.937,1
187867,0,1,4,0.907,0.547,0.257,0.183,0.0935,-12.358,0.0252,0.169,75.752,1
128000,1,1,4,0.116,0.14,0.404,0.897,0.112,-28.195,0.0626,0.0229,83.889,0
237987,2,1,4,0.0162,0.656,0.884,0,0.145,-4.748,0.0372,0.86,105.009,1
276456,1,1,4,0.0000401,0.485,0.947,0.564,0.103,-8.897,0.0724,0.043,119.969,0
288000,1,0,4,0.0562,0.564,0.816,0.0000148,0.196,-8.453,0.0364,0.842,150.945,1
211267,6,1,4,0.000173,0.3,0.927,0.894,0.0748,-5.824,0.0823,0.255,91.348,0
35950,11,0,4,0.404,0.679,0.246,0.00000574,0.345,-14.455,0.924,0.808,84.913,0
173693,1,0,4,0.0506,0.662,0.908,0,0.0508,-4.764,0.0449,0.967,149.941,1
225040,10,1,4,0.758,0.685,0.486,0,0.716,-11.898,0.323,0.892,101.539,1
207547,5,0,4,0.65,0.841,0.571,0.00033,0.0895,-8.066,0.102,0.772,125.032,1
498971,1,1,4,0.973,0.899,0.458,0.897,0.133,-10.541,0.0678,0.85,116.03,0
408000,7,0,4,0.049,0.874,0.552,0.778,0.658,-9,0.224,0.602,119.974,0
238812,2,1,4,0.0185,0.279,0.767,0.698,0.238,-8.175,0.0492,0.0358,118.814,0
206400,6,1,5,0.726,0.721,0.225,0,0.102,-26.007,0.865,0.69,123.373,0
219933,4,0,5,0.955,0.212,0.0238,0.965,0.106,-24.511,0.0409,0.0375,68.484,1
190515,2,0,4,0.0919,0.718,0.492,0,0.139,-8.352,0.237,0.536,193.818,0
163373,0,1,4,0.714,0.599,0.762,0.00000443,0.35,-6.887,0.0423,0.715,76.961,1
516363,5,1,4,0.0259,0.306,0.699,0,0.699,-6.392,0.0389,0.161,143.579,0
456001,10,1,4,0.0197,0.44,0.702,0.0000379,0.109,-6.759,0.0325,0.295,143.99,0
58413,4,1,4,0.649,0.734,0.468,0,0.306,-8.647,0.0837,0.761,89.341,0
229226,10,1,4,0.109,0.817,0.654,0.000196,0.0609,-6.533,0.214,0.848,75.012,0
176533,9,1,4,0.877,0.713,0.258,0.00606,0.0967,-14.59,0.0384,0.56,98.805,1
192267,1,1,3,0.855,0.325,0.134,0.00000198,0.129,-15.566,0.0407,0.208,92.036,1
247053,0,1,4,0.00746,0.466,0.867,0,0.0713,-5.529,0.0496,0.245,146.032,0
280227,0,1,4,0.939,0.732,0.243,0,0.111,-6.023,0.0435,0.106,102.087,1
334800,3,1,4,0.000163,0.441,0.98,0.0371,0.262,-5.258,0.114,0.0964,107.965,0
247333,5,1,4,0.403,0.7,0.533,0.000951,0.187,-11.284,0.0247,0.729,112.998,1
223267,7,1,4,0.132,0.619,0.593,0,0.35,-11.641,0.0359,0.706,149.306,1
177058,0,0,3,0.559,0.817,0.509,0.0000031,0.078,-10.497,0.0409,0.958,110.019,0
202517,1,1,4,0.0247,0.542,0.689,0.0000973,0.213,-7.55,0.0253,0.321,94.357,0
234560,0,1,4,0.0283,0.616,0.869,0,0.064,-3.911,0.0327,0.473,127.966,1
222533,4,0,4,0.0211,0.596,0.856,0.0178,0.141,-3.556,0.0346,0.743,127.949,1
122729,6,0,4,0.0681,0.925,0.463,0,0.101,-9.309,0.454,0.961,133.061,0
255493,11,1,4,0.0175,0.571,0.784,0,0.19,-6.396,0.0352,0.462,105.973,1
194560,7,1,3,0.0461,0.322,0.639,0.00495,0.213,-10.492,0.0436,0.281,115.092,1
321790,0,1,4,0.771,0.304,0.306,0,0.111,-10.314,0.036,0.224,90.711,0
184007,0,1,4,0.624,0.631,0.117,0,0.261,-19.319,0.95,0.358,168.495,0
252600,2,1,4,0.0723,0.537,0.67,0,0.0933,-6.141,0.0392,0.569,162.961,0
271280,9,0,3,0.000385,0.295,0.584,0.218,0.0996,-6.696,0.0345,0.228,117.2,1
266067,0,1,4,0.00481,0.616,0.714,0,0.133,-7.02,0.0385,0.53,117.422,1
161386,4,0,3,0.973,0.545,0.247,0.943,0.142,-8.183,0.0587,0.317,141.846,0
85573,4,1,5,0.437,0.712,0.276,0,0.475,-20.697,0.802,0.19,113.13,0
112292,0,1,4,0.843,0.62,0.283,0.824,0.115,-12.986,0.0254,0.274,77.024,0
620373,9,0,4,0.17,0.338,0.461,0.564,0.0927,-10.74,0.0396,0.351,126.698,1
269360,9,1,4,0.00101,0.676,0.92,0.00000865,0.248,-7.96,0.0435,0.624,126.341,1
222058,1,0,4,0.0152,0.3,0.939,0,0.349,-0.706,0.0846,0.182,135.269,1
385320,4,0,4,0.0000455,0.385,0.938,0.0114,0.248,-3.335,0.0583,0.374,159.891,0
305747,0,1,3,0.172,0.209,0.412,0.15,0.0843,-9.733,0.0443,0.162,86.26,1
70067,8,1,4,0.698,0.43,0.752,0,0.443,-7.103,0.439,0.801,84.668,0
245250,4,1,4,0.373,0.406,0.711,0.00195,0.139,-3.064,0.0436,0.268,159.862,1
365000,0,1,4,0.13,0.285,0.56,0.0000011,0.0987,-7.469,0.0305,0.122,147.696,1
190947,5,1,4,0.193,0.579,0.904,0,0.064,-2.729,0.0618,0.681,82.014,1
242373,5,0,4,0.0954,0.486,0.617,0.00000323,0.109,-7.115,0.0287,0.417,138.015,1
227833,11,1,4,0.162,0.799,0.586,0.00000203,0.193,-6.735,0.0377,0.549,120.97,1
218627,3,0,4,0.152,0.771,0.655,0.00197,0.0685,-10.842,0.0372,0.97,119.747,1
310401,6,1,4,0.0683,0.546,0.939,0,0.259,-2.285,0.061,0.664,148.959,0
221107,2,0,4,0.257,0.282,0.523,0.00000329,0.266,-10.77,0.0346,0.293,160.551,1
225827,2,1,4,0.0000573,0.548,0.98,0.665,0.325,-5.134,0.0746,0.22,119.973,0
225253,9,1,4,0.00961,0.328,0.932,0,0.36,-5.612,0.0924,0.534,101.36,1
222027,9,1,4,0.000519,0.452,0.873,0,0.0592,-4.867,0.0613,0.433,80.473,1
189293,9,0,4,0.376,0.592,0.836,0,0.0875,-5.459,0.0754,0.752,99.887,0
314493,2,1,4,0.601,0.417,0.648,0,0.387,-7.096,0.102,0.33,104.936,1
47273,6,0,4,0.0172,0.842,0.942,0.946,0.0707,-3.492,0.0506,0.905,132.003,0
155267,8,1,3,0.831,0.252,0.259,0.00000721,0.217,-14.173,0.031,0.124,144.633,1
243189,6,0,4,0.000712,0.509,0.962,0.00406,0.0587,-4.053,0.0441,0.845,134.572,1
216324,8,1,4,0.841,0.244,0.491,0.866,0.0698,-13.174,0.124,0.173,80.514,1
162720,0,1,4,0.00448,0.447,0.967,0,0.487,-2.706,0.0793,0.606,179.991,1
179320,3,1,4,0.197,0.945,0.471,0,0.563,-7.427,0.256,0.828,125,0
280720,3,0,4,0.361,0.764,0.5,0.875,0.0666,-8.44,0.0535,0.906,81.985,0
235027,0,1,4,0.667,0.495,0.572,0.563,0.12,-10.462,0.0289,0.423,168.055,1
292500,11,0,4,0.000411,0.667,0.96,0.559,0.113,-1.993,0.0388,0.212,127.991,0
241960,5,1,4,0.00106,0.466,0.943,0.0000371,0.0928,-3.898,0.0436,0.677,138.532,1
186307,3,1,4,0.301,0.576,0.595,0.0525,0.0665,-9.54,0.0289,0.659,85.087,1
180533,3,1,4,0.118,0.673,0.7,0.000605,0.117,-10.249,0.0411,0.598,119.767,1
231733,5,0,4,0.588,0.649,0.477,0.741,0.0983,-10.211,0.0451,0.752,97.959,0
220000,0,1,3,0.976,0.401,0.251,0.000542,0.0937,-8.792,0.0367,0.221,146.658,0
268115,2,1,4,0.0951,0.812,0.648,0,0.11,-4.994,0.0887,0.246,130.022,1
268747,0,0,4,0.0882,0.671,0.867,0.0000329,0.119,-5.194,0.0503,0.698,132.01,1
338194,7,1,4,0.0623,0.275,0.643,0,0.103,-6.231,0.0379,0.172,157.167,0
252613,4,0,4,0.000237,0.354,0.982,0.000294,0.204,-3.026,0.168,0.194,143.772,1
116973,9,0,3,0.108,0.098,0.309,0.829,0.121,-11.237,0.0428,0.127,177.312,1
325427,9,1,4,0.185,0.499,0.516,0.0215,0.11,-10.846,0.028,0.485,149.886,1
295920,1,0,4,0.215,0.547,0.351,0.0412,0.123,-12.666,0.185,0.353,100.795,0
204347,10,0,4,0.0512,0.772,0.78,0,0.119,-4.288,0.108,0.719,124.988,1
132857,0,1,4,0.185,0.818,0.605,0,0.351,-10.947,0.0449,0.911,139.954,0
265440,6,1,4,0.000226,0.175,0.945,0.0056,0.285,-4.632,0.0832,0.169,118.282,0
250760,9,1,4,0.00363,0.634,0.804,0.00499,0.347,-6.74,0.0329,0.719,147.335,1
263733,11,1,4,0.241,0.608,0.776,0,0.0713,-3.635,0.0511,0.814,89.996,1
178440,6,1,4,0.984,0.14,0.0109,0.0000272,0.105,-25.009,0.0438,0.0554,90.565,0
218440,4,0,4,0.147,0.771,0.76,0,0.053,-5.459,0.0514,0.881,119,1
166687,7,1,4,0.557,0.649,0.432,0.000901,0.163,-8.784,0.0286,0.219,119.927,0
206973,0,1,4,0.156,0.663,0.697,0.0224,0.0663,-9.442,0.0473,0.744,166.001,1
318587,6,1,4,0.000217,0.35,0.828,0.000161,0.0774,-5.373,0.041,0.147,105.435,1
220880,2,1,4,0.0000563,0.512,0.996,0.000167,0.347,-2.1,0.114,0.0601,130.931,0
220707,9,1,4,0.0819,0.546,0.895,0.0000142,0.0768,-7.189,0.0579,0.494,174.089,1
179040,1,1,4,0.000774,0.426,0.916,0,0.214,-4.474,0.0629,0.55,179.987,1
234173,11,0,4,0.000474,0.494,0.938,0,0.314,-2.359,0.0384,0.822,95.049,1
198200,1,1,4,0.958,0.495,0.238,0.0118,0.0875,-11.026,0.03,0.357,175.958,1
149748,5,0,4,0.000913,0.482,0.862,0.0315,0.437,-6.563,0.0397,0.25,129.732,1
171093,6,1,4,0.0000237,0.351,0.904,0.89,0.35,-9.037,0.0553,0.311,180.078,0
208107,8,1,4,0.363,0.593,0.74,0.0000222,0.102,-6.12,0.0339,0.502,118.008,1
201173,2,1,4,0.157,0.578,0.756,0.000232,0.249,-5.82,0.115,0.663,176.739,1
179613,7,1,4,0.00737,0.532,0.879,0.0000099,0.348,-4.751,0.0404,0.735,159.949,1
244960,4,0,4,0.000539,0.562,0.964,0.00000157,0.579,-2.991,0.072,0.41,138.063,1
409268,0,0,4,0.0000455,0.551,0.949,0.833,0.115,-3.108,0.0453,0.18,123.015,0
236373,8,1,4,0.0204,0.591,0.699,0,0.0614,-5.221,0.0449,0.733,116.029,1
277027,3,1,4,0.0273,0.494,0.672,0,0.105,-4.877,0.0405,0.557,156.208,1
215120,1,1,4,0.00385,0.523,0.954,0.00000165,0.243,-3.051,0.0374,0.901,141.982,1
149100,11,0,3,0.332,0.718,0.233,0,0.198,-20.781,0.924,0.608,111.476,0
211027,5,1,4,0.0249,0.629,0.785,0.00000945,0.0522,-10.761,0.0471,0.869,108.531,1
193347,10,1,4,0.122,0.77,0.345,0,0.103,-7.798,0.034,0.53,119.903,0
319680,5,0,4,0.00251,0.821,0.817,0.91,0.0564,-14.881,0.0915,0.67,140.01,0
201333,10,0,4,0.577,0.538,0.233,0,0.202,-11.579,0.0369,0.189,143.786,0
351907,4,0,4,0.0935,0.718,0.61,0.000759,0.073,-7.517,0.0298,0.517,109.25,1
297600,9,0,4,0.0548,0.578,0.583,0.199,0.125,-13.416,0.0269,0.519,135.986,1
188000,2,1,4,0.0000432,0.266,0.978,0.951,0.124,-5.404,0.209,0.0702,139.578,0
273497,2,1,4,0.798,0.652,0.364,0.395,0.35,-14.548,0.103,0.236,94.025,1
287421,5,1,4,0.0000616,0.54,0.984,0.783,0.15,-4.108,0.13,0.0381,119.026,0
203267,4,1,4,0.0444,0.807,0.83,0.000358,0.0842,-4.04,0.0367,0.954,128.501,1
163756,2,1,4,0.684,0.769,0.367,0.0000162,0.081,-11.226,0.0312,0.535,103.621,1
197471,0,1,4,0.855,0.763,0.44,0,0.278,-8,0.0383,0.717,100.003,0
223347,8,0,4,0.0689,0.556,0.538,0,0.196,-5.408,0.0382,0.291,143.95,1
186440,10,1,4,0.801,0.512,0.431,0.377,0.0811,-9.934,0.0357,0.402,134.574,1
257173,1,1,4,0.000331,0.64,0.821,0.919,0.273,-7.522,0.0422,0.594,105.059,0
221333,0,1,4,0.389,0.672,0.386,0,0.0838,-9.715,0.264,0.529,90.082,1
246294,10,0,4,0.477,0.79,0.599,0.00000426,0.344,-7.574,0.0301,0.464,105.997,1
273787,3,1,4,0.779,0.679,0.238,0.000106,0.118,-12.103,0.0303,0.129,110.985,1
298899,0,1,3,0.767,0.332,0.225,0.00349,0.128,-8.697,0.0348,0.297,81.055,1
146853,5,1,4,0.993,0.414,0.0405,0.878,0.0671,-26.442,0.0322,0.42,78.952,0
237933,11,0,4,0.313,0.673,0.88,0.00000286,0.0299,-6.354,0.0412,0.712,114.905,1
263400,8,1,3,0.163,0.599,0.448,0,0.106,-6.312,0.0232,0.168,95.05,1
292880,4,1,4,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,0.259,133.52,1
232947,6,1,4,0.388,0.612,0.999,0.0181,0.288,-2.237,0.333,0.181,144.935,0
235111,2,1,4,0.0000114,0.517,0.997,0.705,0.304,-3.063,0.108,0.127,134.993,0
196143,11,0,4,0.00206,0.778,0.892,0.868,0.258,-14.693,0.0718,0.944,138.025,0
232827,0,0,4,0.11,0.661,0.973,0.0000174,0.617,-2.994,0.037,0.75,108.037,1
189507,6,1,4,0.0233,0.785,0.718,0,0.179,-7.767,0.367,0.906,96.146,0
271427,8,1,4,0.0398,0.509,0.781,0,0.0749,-3.48,0.072,0.176,128,1
175200,3,1,4,0.19,0.505,0.71,0.00025,0.329,-3.015,0.0321,0.428,89.938,1
237320,2,1,4,0.0531,0.634,0.838,0.00000834,0.0522,-5.363,0.0413,0.541,95.011,1
141923,1,0,4,0.202,0.815,0.5,0.586,0.116,-15.073,0.12,0.476,104.036,0
213254,10,1,4,0.417,0.625,0.554,0,0.305,-5.531,0.0618,0.846,111.911,0
229360,7,1,4,0.246,0.512,0.765,0,0.0573,-5.252,0.136,0.519,169.709,0
231587,9,1,4,0.000227,0.301,0.978,0.237,0.551,-5.534,0.234,0.231,133.04,0
299557,7,1,4,0.0000171,0.336,0.977,0.514,0.0937,-3.998,0.15,0.104,130.048,0
267533,2,1,4,0.506,0.685,0.797,0.00923,0.069,-5.372,0.0558,0.926,98.614,0
98070,10,1,4,0.91,0.798,0.21,0.0000564,0.153,-11.549,0.0659,0.861,85.226,0
138014,10,0,4,0.102,0.877,0.466,0.0622,0.129,-11.65,0.0717,0.94,119.991,0
257667,9,1,4,0.00173,0.513,0.972,0,0.344,-1.249,0.0613,0.634,91.511,0
221840,1,0,4,0.103,0.555,0.757,0.00000116,0.0631,-7.868,0.0601,0.582,129.607,1
348053,3,1,4,0.00114,0.39,0.758,0.829,0.0978,-6.329,0.0312,0.0993,84.003,0
237233,9,0,4,0.000172,0.455,0.991,0.122,0.0558,-2.29,0.129,0.384,116.976,0
353200,1,0,4,0.695,0.596,0.444,0.616,0.107,-11,0.0272,0.179,99.993,0
218027,6,0,4,0.0651,0.631,0.586,0,0.347,-9.67,0.315,0.644,76.128,0
269893,5,1,4,0.00332,0.366,0.979,0,0.386,-4.383,0.0518,0.716,146.519,1
247391,2,1,4,0.0104,0.675,0.621,0.476,0.0897,-5.81,0.0311,0.543,127.142,0
211507,5,1,4,0.14,0.454,0.638,0.398,0.102,-9.916,0.0292,0.748,170.388,1
211467,2,1,4,0.892,0.495,0.237,0.00638,0.0865,-17.701,0.0333,0.541,77.376,1
169697,11,0,4,0.0755,0.647,0.483,0,0.138,-7.59,0.11,0.299,98.87,0
346280,7,1,4,0.132,0.522,0.85,0.0338,0.295,-4.769,0.0361,0.71,124.216,1
205960,8,0,4,0.000264,0.411,0.986,0.00148,0.371,-2.522,0.0583,0.649,165.981,1
276409,11,0,4,0.856,0.275,0.892,0.82,0.103,-9.04,0.346,0.173,87.778,0
204200,4,1,4,0.654,0.616,0.596,0,0.218,-5.035,0.0289,0.58,137.077,1
311320,7,1,4,0.0000268,0.495,0.948,0.299,0.123,-4.763,0.0653,0.169,140.004,0
272533,5,1,4,0.11,0.834,0.696,0,0.13,-3.224,0.197,0.804,94.09,1
120930,4,0,4,0.946,0.712,0.208,0.921,0.109,-15.968,0.0466,0.438,134.982,0
213600,6,0,4,0.216,0.689,0.702,0,0.159,-5.642,0.0261,0.484,99.031,1
201693,2,1,4,0.0475,0.669,0.783,0.0296,0.115,-12.302,0.0295,0.896,124.518,1
258733,0,1,4,0.00000223,0.0689,0.997,0.881,0.163,-5.385,0.141,0.0301,186.417,0
180453,7,0,4,0.28,0.603,0.459,0.866,0.0967,-8.98,0.0357,0.822,158.809,0
284173,8,1,4,0.107,0.584,0.979,0.0000341,0.248,-1.506,0.0745,0.65,98.483,0
239187,1,1,4,0.00038,0.352,0.99,0.00000631,0.0371,-4.276,0.165,0.255,195.911,1
204960,4,0,4,0.28,0.378,0.474,0.00138,0.117,-8.202,0.0271,0.38,102.379,1
344920,3,0,4,0.915,0.663,0.38,0.00133,0.0907,-8.223,0.0356,0.422,95.008,0
148400,0,1,4,0.927,0.698,0.285,0,0.0883,-7.632,0.0553,0.53,135.027,1
194797,7,1,3,0.824,0.739,0.444,0,0.0696,-7.13,0.0337,0.696,148.012,0
187147,0,1,4,0.00683,0.6,0.81,0.21,0.155,-4.749,0.0479,0.298,167.88,1
149373,3,1,4,0.661,0.55,0.854,0,0.112,-5.968,0.036,0.965,159.231,1
491573,0,1,4,0.0154,0.244,0.945,0.902,0.098,-6.525,0.119,0.451,130.615,0
238600,0,0,4,0.119,0.805,0.602,0.000122,0.0581,-9.7,0.0579,0.744,94.382,1
203240,4,1,4,0.566,0.575,0.764,0.0000107,0.0692,-7.448,0.0746,0.536,123.821,1
129973,6,0,3,0.0897,0.406,0.671,0.964,0.121,-9.169,0.0387,0.232,94.942,0
147789,9,1,4,0.0852,0.652,0.818,0,0.65,-6.218,0.0318,0.741,95.025,0
200227,3,0,4,0.785,0.572,0.517,0.0000151,0.176,-11.217,0.0299,0.503,76.81,1
132284,0,1,4,0.519,0.643,0.716,0.00000528,0.0753,-3.151,0.0444,0.976,142.106,0
214187,0,0,4,0.0245,0.571,0.692,0,0.0813,-6.656,0.0545,0.22,127.937,1
135146,3,1,4,0.0582,0.752,0.561,0,0.22,-8.754,0.885,0.558,206.135,0
199849,5,0,4,0.0767,0.796,0.606,0.00000299,0.0863,-5.254,0.0657,0.42,110.007,1
205147,10,0,4,0.00384,0.339,0.991,0.00645,0.574,-2.403,0.176,0.217,113.374,0
151667,7,1,4,0.43,0.663,0.6,0,0.184,-10.87,0.032,0.8,129.991,1
327000,9,1,3,0.792,0.241,0.148,0.00299,0.109,-14.071,0.0436,0.0399,114.304,1
171293,4,1,4,0.109,0.715,0.702,0.00000773,0.255,-6.055,0.0296,0.954,127.446,1
244627,9,0,4,0.000498,0.461,0.768,0.000161,0.123,-6.012,0.0327,0.323,125.061,1
230330,0,0,4,0.926,0.409,0.284,0,0.216,-9.206,0.0512,0.172,81.078,0
11811,4,1,0,0.000122,0,0.566,0.896,0.178,-3.294,0,0,0,0
258800,1,0,4,0.00294,0.73,0.854,0.00000128,0.357,-4.238,0.0282,0.435,113.018,0
196627,3,1,4,0.672,0.641,0.619,0.0215,0.257,-8.996,0.0369,0.737,94.05,1
180720,6,1,4,0.0633,0.256,0.983,0,0.289,-0.396,0.113,0.855,179.485,0
272484,2,1,4,0.0000491,0.401,0.986,0.563,0.0868,-3.831,0.328,0.122,199.947,0
250668,0,1,4,0.61,0.607,0.395,0.00768,0.33,-9.593,0.0287,0.274,115.068,1
104583,10,0,4,0.987,0.793,0.032,0.901,0.109,-20.943,0.0891,0.177,78.196,0
862147,5,1,4,0.637,0.381,0.484,0,0.0752,-8.207,0.0601,0.455,136.005,0
231120,2,1,4,0.116,0.598,0.901,0.0401,0.178,-6.081,0.0359,0.814,153.24,1
156307,3,1,4,0.901,0.639,0.258,0.00000319,0.113,-11.036,0.0346,0.64,134.19,0
290827,11,1,4,0.356,0.558,0.498,0.0000169,0.155,-6.106,0.0268,0.168,109.981,1
285160,1,0,4,0.779,0.492,0.355,0,0.108,-9.279,0.0256,0.163,103.697,0
384793,11,0,4,0.00148,0.774,0.629,0.761,0.0979,-8.531,0.0879,0.75,121.007,0
224400,4,0,4,0.000248,0.54,0.766,0,0.641,-5.148,0.07,0.176,98.932,1
182405,4,0,5,0.73,0.719,0.101,0,0.176,-20.925,0.92,0.279,124.48,0
326773,1,1,4,0.131,0.806,0.511,0.825,0.0605,-9.475,0.0432,0.434,100.144,0
215373,6,0,4,0.0243,0.857,0.452,0,0.102,-14.344,0.112,0.578,103.992,0
151000,9,1,4,0.013,0.81,0.496,0.132,0.0273,-7.367,0.0416,0.97,109.828,1
556854,2,1,4,0.181,0.206,0.474,0,0.282,-7.745,0.0316,0.108,149.918,0
90500,1,1,4,0.068,0.424,0.922,0,0.0638,-3.337,0.149,0.602,171.24,0
130429,10,1,4,0.0591,0.359,0.579,0.746,0.0686,-10.765,0.0406,0.135,68.102,1
279280,0,1,4,0.00252,0.48,0.921,0.0000146,0.0927,-3.652,0.036,0.689,162.056,0
183484,9,0,4,0.000318,0.362,0.625,0.801,0.129,-11.603,0.112,0.134,170,0
219000,9,1,4,0.615,0.873,0.431,0.0276,0.104,-14.56,0.0965,0.749,135.078,1
184747,2,1,4,0.0474,0.641,0.612,0.0588,0.102,-8.307,0.0361,0.854,136.413,1
210250,8,1,4,0.0166,0.668,0.786,0.00000161,0.326,-6.751,0.0418,0.63,119.067,1
211133,0,1,4,0.0000265,0.489,0.86,0,0.385,-5.021,0.106,0.666,148.824,1
222107,7,1,4,0.0691,0.693,0.528,0.00144,0.663,-10.855,0.0364,0.906,145.163,1
293387,8,1,4,0.000254,0.231,0.983,0.059,0.506,-5.199,0.0977,0.336,161.044,0
177458,5,1,4,0.638,0.724,0.24,0,0.165,-14.166,0.956,0.342,69.088,0
199267,1,1,4,0.0559,0.532,0.795,0,0.295,-3.979,0.0358,0.78,143.837,1
264600,7,1,4,0.143,0.581,0.651,0.0000105,0.107,-5.617,0.0392,0.146,151.959,1
224400,7,1,4,0.143,0.468,0.624,0.756,0.115,-8.711,0.0554,0.326,126.422,0
297760,0,1,4,0.177,0.423,0.797,0,0.137,-4.659,0.124,0.592,82.617,1
303373,10,1,4,0.652,0.388,0.338,0.00000373,0.248,-10.054,0.0329,0.478,177.765,1
339250,8,1,4,0.0438,0.546,0.64,0,0.137,-5.582,0.37,0.63,137.728,0
